/home/Aaron/datasets/ava/videos/trainval/0f39OWEqJ24.mp4 0
/home/Aaron/datasets/ava/videos/trainval/PNZQ2UJfyQE.mp4 0
/home/Aaron/datasets/ava/videos/trainval/4gVsDd8PV9U.mp4 0
/home/Aaron/datasets/ava/videos/trainval/Vmef_8MY46w.mkv 0
/home/Aaron/datasets/ava/videos/trainval/3IOE-Q3UWdA.mp4 0
/home/Aaron/datasets/ava/videos/trainval/IuPC-z-M9u8.mkv 0
/home/Aaron/datasets/ava/videos/trainval/z3kgrh0L_80.mkv 0
/home/Aaron/datasets/ava/videos/trainval/aDEYi1OG0vU.mkv 0
/home/Aaron/datasets/ava/videos/trainval/dMH8L7mqCNI.mkv 0
/home/Aaron/datasets/ava/videos/trainval/iSlDMboCSao.mkv 0
/home/Aaron/datasets/ava/videos/trainval/XF87VL5T0aA.mkv 0
/home/Aaron/datasets/ava/videos/trainval/Riu4ZKk4YdQ.webm 0
/home/Aaron/datasets/ava/videos/trainval/WVde9pyaHg4.mkv 0
/home/Aaron/datasets/ava/videos/trainval/HymKCzQJbB8.mkv 0
/home/Aaron/datasets/ava/videos/trainval/5YPjcdLbs5g.mkv 0
/home/Aaron/datasets/ava/videos/trainval/fNcxxBjEOgw.mkv 0
/home/Aaron/datasets/ava/videos/trainval/HTYT2vF-j_w.mkv 0
/home/Aaron/datasets/ava/videos/trainval/D8Vhxbho1fY.mp4 0
/home/Aaron/datasets/ava/videos/trainval/yo-Kg2YxlZs.mkv 0
/home/Aaron/datasets/ava/videos/trainval/QD3L10bUnBo.mkv 0
/home/Aaron/datasets/ava/videos/trainval/t0V4drbYDnc.mkv 0
/home/Aaron/datasets/ava/videos/trainval/b5pRYl_djbs.mp4 0
/home/Aaron/datasets/ava/videos/trainval/pGP_oIdKmRY.mkv 0
/home/Aaron/datasets/ava/videos/trainval/_ithRWANKB0.mp4 0
/home/Aaron/datasets/ava/videos/trainval/rk8Xm0EAOWs.mkv 0
/home/Aaron/datasets/ava/videos/trainval/Ytga8ciKWJc.mkv 0
/home/Aaron/datasets/ava/videos/trainval/4Y5qi1gD2Sw.mkv 0
/home/Aaron/datasets/ava/videos/trainval/9Rcxr3IEX4E.mkv 0
/home/Aaron/datasets/ava/videos/trainval/xmqSaQPzL1E.mkv 0
